CustomerID,SubscriptionType,MonthlyCharges,ContractEndDate,ServiceUsage,Gender,Age,TotalTransactions,Churn
C00341,Basic,54.4429173605903,2025-07-01,16.0,Male,59.0,12.0,1.0
C00342,Basic,49.79338229037387,2025-07-10,10.0,Female,20.0,6.0,0.0
C00343,Basic,,2025-07-27,14.0,Male,59.0,54.0,0.0
C00344,Basic,,2025-10-18,14.0,Female,63.0,7.0,1.0
C00345,Basic,37.71201701445095,2025-12-20,12.0,Male,22.0,33.0,0.0
C00346,Standard,29.14201371282121,2025-10-05,14.0,Male,54.0,14.0,0.0
C00347,Standard,50.40151327432068,2025-11-11,,Male,30.0,,0.0
C00348,Basic,42.610142496673326,2025-02-21,12.0,Male,46.0,25.0,0.0
C00349,Basic,193.05520283536148,2025-09-24,9.0,Female,45.0,19.0,1.0
C00350,Standard,65.53772925748919,2025-09-01,,Male,66.0,11.0,1.0
C00351,Standard,42.448296200856056,2025-07-01,10.0,Female,42.0,5.0,1.0
C00352,Premium,32.77212733499288,2025-07-30,12.0,Male,27.0,45.0,1.0
C00353,Standard,23.56841907765497,2025-07-17,13.0,Male,,18.0,1.0
C00354,Basic,33.17960470814029,2025-09-27,11.0,Female,32.0,,1.0
C00355,Basic,52.35250117602712,2025-02-02,,Female,47.0,24.0,0.0
C00356,Standard,88.49574449593283,2025-04-12,14.0,Male,30.0,9.0,1.0
C00357,Basic,78.31182884337377,2025-11-29,11.0,Female,54.0,12.0,1.0
C00358,Standard,54.798396801925094,2025-10-09,5.0,Male,66.0,15.0,1.0
C00359,Premium,43.93696262904343,2025-08-25,9.0,Female,72.0,8.0,0.0
C00360,Standard,55.67593172054625,2025-08-04,8.0,Male,72.0,11.0,1.0
C00361,Basic,40.63248242397392,2025-11-17,,Male,22.0,40.0,0.0
C00362,Standard,99.42152144257933,2025-10-29,9.0,Male,31.0,7.0,1.0
C00363,Basic,,2025-05-07,8.0,Male,27.0,26.0,0.0
C00364,,48.302719437599286,2025-04-04,11.0,Female,64.0,20.0,0.0
C00365,Premium,20.608302640963668,,10.0,Female,51.0,8.0,0.0
C00366,Basic,,2025-05-08,3.0,Male,48.0,27.0,1.0
C00367,Premium,69.86862273961121,2025-03-15,13.0,Female,73.0,14.0,
C00368,Premium,32.62027327258049,2025-09-13,7.0,Male,68.0,38.0,0.0
C00369,Basic,37.03023983318131,2025-04-12,10.0,Female,22.0,16.0,0.0
C00370,Basic,68.65592339865155,2025-02-16,7.0,Female,23.0,17.0,1.0
C00371,Basic,27.697997440715962,2025-06-14,9.0,Male,30.0,10.0,1.0
C00372,,162.4506296217892,2025-09-13,14.0,Female,71.0,35.0,1.0
C00373,Basic,40.41356311762922,2025-10-10,8.0,Female,57.0,6.0,0.0
C00374,Standard,42.802465977797034,2025-09-05,17.0,Female,30.0,11.0,1.0
C00375,Basic,31.895713999382497,2025-07-23,10.0,Female,63.0,14.0,1.0
C00376,Basic,,2025-03-27,10.0,Male,65.0,,1.0
C00377,Premium,133.7499215775538,2025-11-20,,Male,50.0,12.0,0.0
C00378,Basic,68.3486561184125,2025-06-13,6.0,Female,54.0,17.0,1.0
C00379,Premium,35.3857395232369,2025-12-31,3.0,Male,40.0,36.0,0.0
C00380,Basic,78.74944575307119,2025-02-26,4.0,Male,38.0,2.0,1.0
C00381,Basic,44.05113803201322,2025-07-25,9.0,Female,25.0,25.0,0.0
C00382,Standard,86.64479958228539,2025-05-28,8.0,Male,51.0,9.0,1.0
C00383,Standard,69.0405191495242,2025-10-28,9.0,Female,,9.0,1.0
C00384,Premium,15.406143820436807,2025-10-06,12.0,Male,48.0,7.0,0.0
C00385,Standard,33.4613537081454,2025-10-17,10.0,Male,,35.0,0.0
C00386,Premium,72.95020568963633,2025-01-21,8.0,Female,37.0,38.0,1.0
C00387,Basic,53.12703403802191,2025-05-17,12.0,Female,52.0,11.0,1.0
C00388,Basic,33.199028928230874,2025-01-10,13.0,Male,19.0,20.0,0.0
C00389,Standard,38.80647830170366,2025-11-04,13.0,Male,41.0,27.0,0.0
C00390,Premium,23.325060893700336,2025-02-14,5.0,Male,28.0,23.0,0.0
C00391,Premium,48.26340873482949,2025-09-06,7.0,Male,21.0,,0.0
C00392,Basic,121.06152601582046,2025-01-30,,Male,43.0,,1.0
C00393,Basic,68.99240056006315,2025-08-13,7.0,Male,31.0,5.0,1.0
C00394,Standard,120.08379681890804,2025-06-26,15.0,Female,63.0,55.0,1.0
C00395,Basic,71.1636277258365,2025-04-06,11.0,Male,59.0,12.0,1.0
C00396,Premium,75.41564469157896,2025-01-17,6.0,Male,37.0,28.0,1.0
C00397,Premium,110.12922847039124,2025-01-28,14.0,Female,53.0,25.0,1.0
C00398,Basic,58.14432659293219,2025-05-06,13.0,Male,42.0,2.0,1.0
C00399,Standard,46.39223410627888,2025-10-28,10.0,Female,56.0,11.0,0.0
C00400,Standard,75.57201268596128,2025-09-30,10.0,Male,27.0,30.0,1.0
C00401,Basic,89.43920317097225,2025-07-06,9.0,Male,52.0,8.0,1.0
C00402,Premium,41.265927040960435,2025-05-22,10.0,Female,22.0,7.0,0.0
C00403,Standard,37.46455824064558,2025-05-18,16.0,Male,21.0,7.0,0.0
C00404,Premium,52.85569257310955,2025-12-03,12.0,Female,,,0.0
C00405,Basic,69.72943595407237,2025-08-17,9.0,Male,37.0,19.0,1.0
C00406,Premium,68.80383088744973,2025-08-02,9.0,Female,,17.0,1.0
C00407,Basic,28.28568836791889,2025-10-01,14.0,Male,,10.0,0.0
C00408,Basic,107.41130446408148,2025-10-18,6.0,Male,22.0,6.0,1.0
C00409,Premium,,2025-02-27,9.0,Male,46.0,8.0,0.0
C00410,Basic,44.97006322292215,2025-01-18,15.0,Male,61.0,,0.0
C00411,Basic,34.84679827637567,2025-06-29,11.0,Male,46.0,9.0,0.0
C00412,Premium,147.13558958857539,2025-06-07,,Female,63.0,32.0,0.0
C00413,Premium,55.08355826546313,2025-09-13,10.0,Male,49.0,17.0,0.0
C00414,Standard,35.574638174904436,2025-02-06,11.0,Female,39.0,15.0,0.0
C00415,Standard,70.63970819505722,2025-10-23,8.0,Female,62.0,,0.0
C00416,Basic,68.01153459254645,2025-09-19,7.0,Female,60.0,12.0,1.0
C00417,Basic,46.38296211473476,2025-03-20,12.0,Female,71.0,14.0,0.0
C00418,Basic,69.98393323859504,2025-06-03,17.0,Female,61.0,30.0,1.0
C00419,Standard,35.94198896530343,2025-12-27,10.0,Male,24.0,2.0,0.0
C00420,Standard,41.052662570873466,2025-12-13,10.0,Male,50.0,17.0,0.0
C00421,Standard,22.374822778189788,2025-06-07,11.0,Male,39.0,,0.0
C00422,Standard,29.442599015492867,2025-03-16,11.0,Female,58.0,7.0,1.0
C00423,Basic,103.03567914326985,2025-02-24,4.0,Female,45.0,29.0,1.0
C00424,Basic,96.40850814785252,2025-07-25,5.0,Female,38.0,17.0,1.0
C00425,Basic,51.33323842538792,2025-08-03,8.0,Female,72.0,14.0,0.0
C00426,Standard,97.24130641418859,2025-01-09,9.0,Female,68.0,16.0,1.0
C00427,Basic,46.89885262113366,2025-04-16,8.0,Female,53.0,22.0,0.0
C00428,Premium,45.36128030322839,2025-11-14,12.0,Female,21.0,39.0,0.0
C00429,Basic,,2025-09-02,6.0,Female,60.0,5.0,0.0
C00430,Basic,47.56296286513076,2025-11-03,13.0,Male,23.0,21.0,1.0
C00431,Basic,,2025-04-13,12.0,Male,36.0,13.0,0.0
C00432,Standard,78.99481743985535,2025-10-02,,Female,68.0,3.0,0.0
C00433,Standard,53.09470825199663,2025-11-21,,Female,70.0,1.0,1.0
C00434,Basic,66.4876164285727,2025-12-04,11.0,Female,,19.0,1.0
C00435,Basic,75.53342062070702,2025-02-02,,Male,67.0,7.0,0.0
C00436,Standard,58.39891574724732,2025-04-18,10.0,Female,34.0,17.0,1.0
C00437,Basic,,2025-09-26,16.0,Female,63.0,40.0,0.0
C00438,Premium,29.10402992087048,2025-03-14,5.0,Male,35.0,8.0,1.0
C00439,Standard,53.065938310910525,2025-12-12,6.0,,63.0,,0.0
C00440,Basic,46.68955525723879,2025-06-30,9.0,Male,30.0,16.0,0.0
C00441,Basic,51.77873672180811,2025-09-25,10.0,Male,58.0,16.0,1.0
C00442,Premium,49.679947940528564,2025-06-01,,Male,68.0,,1.0
C00443,Basic,140.53442400773363,2025-03-09,,Male,28.0,13.0,0.0
C00444,Basic,29.368788746294438,2025-12-14,6.0,Female,68.0,65.0,0.0
C00445,Premium,22.556978761144006,2025-07-16,5.0,Male,44.0,21.0,0.0
C00446,Premium,57.10968624761479,2025-10-22,14.0,,66.0,,1.0
C00447,Premium,43.01091770543898,2025-02-01,10.0,Female,,78.0,1.0
C00448,Standard,56.7383389006381,2025-04-18,6.0,Female,67.0,32.0,1.0
C00449,Basic,63.154001660964674,2025-03-20,14.0,Female,32.0,16.0,1.0
C00450,Basic,83.56835197292513,2025-09-16,15.0,Male,71.0,13.0,1.0
C00451,Standard,27.36138402747813,2025-06-24,14.0,Male,31.0,30.0,1.0
C00452,Standard,40.01825985336389,2025-01-15,10.0,Male,32.0,27.0,0.0
C00453,Basic,,2025-02-20,5.0,Female,35.0,21.0,0.0
C00454,Premium,68.04766691890399,2025-04-17,8.0,Male,29.0,23.0,1.0
C00455,Basic,120.22954920527505,2025-07-29,8.0,Male,43.0,7.0,1.0
C00456,Basic,73.28123650108492,2025-07-21,9.0,Male,59.0,10.0,1.0
C00457,Basic,48.87703073822819,2025-10-04,,Female,57.0,17.0,1.0
C00458,Basic,35.01752688364599,2025-08-06,14.0,Male,71.0,15.0,0.0
C00459,Basic,39.897236639440024,2025-02-10,15.0,Male,35.0,26.0,0.0
C00460,Basic,39.44636401978105,2025-09-16,,Female,43.0,6.0,1.0
C00461,Basic,64.98239953429645,2025-07-22,5.0,Female,71.0,27.0,1.0
C00462,Standard,55.41343002855784,2025-12-02,19.0,Female,63.0,5.0,1.0
C00463,Standard,29.446150164619596,2025-04-09,11.0,Female,35.0,15.0,0.0
C00464,Standard,41.999697580450174,2025-05-29,5.0,Male,18.0,5.0,0.0
C00465,Premium,71.0257172899595,2025-04-15,12.0,Male,33.0,9.0,1.0
C00466,Basic,57.5519459278784,2025-07-22,10.0,Male,54.0,12.0,1.0
C00467,Basic,62.770225941261046,2025-04-05,11.0,Male,38.0,24.0,0.0
C00468,Premium,58.276078361418165,2025-06-26,11.0,Male,25.0,3.0,0.0
C00469,Basic,95.83186974932232,2025-03-06,10.0,Male,69.0,,1.0
C00470,Premium,,2025-02-10,11.0,Female,19.0,6.0,0.0
C00471,Basic,42.84606831735188,2025-08-12,7.0,Male,72.0,29.0,1.0
C00472,Premium,34.66466917893358,2025-03-08,9.0,Female,36.0,4.0,0.0
C00473,Basic,,2025-09-12,10.0,Male,46.0,14.0,1.0
C00474,Premium,18.83546256265619,2025-10-25,10.0,Male,47.0,10.0,0.0
C00475,Standard,46.446792247531555,2025-03-10,8.0,Female,20.0,16.0,0.0
C00476,Premium,46.04812574596186,2025-06-20,7.0,Female,25.0,31.0,1.0
C00477,Basic,28.969242508136677,2025-04-11,14.0,Female,52.0,70.0,0.0
C00478,Standard,34.49162945014603,2025-05-20,9.0,Male,35.0,,0.0
C00479,Premium,69.12289570423674,2025-07-25,9.0,Female,43.0,12.0,1.0
C00480,Standard,54.83385005882598,2025-11-16,12.0,Female,42.0,27.0,1.0
C00481,Standard,52.07777836722719,2025-12-30,11.0,Male,25.0,37.0,0.0
C00482,Standard,56.51816093607582,2025-11-03,6.0,Female,35.0,,0.0
C00483,Basic,51.88729905196093,2025-03-14,7.0,Male,41.0,48.0,0.0
C00484,Standard,82.20104629012638,2025-03-01,,Female,22.0,,0.0
C00485,Standard,52.53053807509621,2025-12-02,9.0,Female,43.0,6.0,0.0
C00486,Premium,27.90309905505029,2025-06-05,9.0,Female,27.0,5.0,1.0
C00487,Basic,95.97377637367875,2025-05-04,9.0,Female,28.0,42.0,1.0
C00488,Basic,57.9835362422954,2025-01-14,4.0,Female,21.0,10.0,1.0
C00489,Premium,39.500823236098775,2025-09-21,9.0,Female,27.0,13.0,1.0
C00490,Premium,30.285296118402524,2025-01-27,11.0,Male,,37.0,0.0
C00491,Basic,58.57972774491455,2025-09-02,11.0,Female,29.0,,1.0
C00492,Standard,47.71062900851063,2025-02-19,12.0,Male,27.0,25.0,1.0
C00493,Basic,93.84849435856404,2025-07-06,14.0,Male,29.0,18.0,0.0
C00494,Basic,43.539130835112736,2025-02-26,5.0,Female,22.0,41.0,0.0
C00495,Basic,,2025-09-16,12.0,Female,60.0,46.0,1.0
C00496,Basic,71.54606390808975,2025-06-04,8.0,Male,44.0,19.0,1.0
C00497,Standard,72.39489331022732,2025-02-03,4.0,Female,50.0,33.0,1.0
C00498,Basic,,2025-01-26,8.0,Male,49.0,21.0,1.0
C00499,Premium,65.5337858722591,2025-09-07,10.0,Male,22.0,7.0,1.0
C00500,Premium,49.25191042057468,2025-03-27,7.0,Male,40.0,7.0,1.0
C00501,Standard,54.90305786782486,2025-06-09,12.0,Female,,16.0,0.0
C00502,Standard,,2025-07-19,7.0,Female,41.0,34.0,1.0
C00503,Basic,64.20944633437614,2025-04-16,21.0,Female,63.0,13.0,1.0
C00504,Premium,46.72658291811777,2025-10-02,10.0,Male,,38.0,0.0
C00505,Standard,85.88146433415965,2025-10-16,14.0,Male,47.0,7.0,1.0
C00506,Basic,19.415677461897694,2025-09-15,10.0,Female,27.0,3.0,1.0
C00507,Premium,113.61917999241429,2025-08-08,7.0,Male,18.0,47.0,1.0
C00508,Premium,25.270541948044404,2025-01-15,,Male,30.0,35.0,0.0
C00509,Premium,38.907454922660335,2025-01-21,9.0,Female,53.0,5.0,0.0
C00510,Standard,49.18830988733962,2025-11-30,10.0,Male,20.0,11.0,1.0
C00511,Standard,47.15456094848939,2025-02-28,7.0,Female,61.0,11.0,0.0
C00512,,74.78276331337376,2025-12-26,,Male,61.0,12.0,0.0
C00513,Premium,32.74952171930886,2025-03-23,10.0,Male,,10.0,0.0
C00514,Premium,55.49704257642731,2025-04-28,11.0,Female,31.0,10.0,1.0
C00515,Basic,,2025-04-23,8.0,Male,57.0,16.0,0.0
C00516,Basic,56.26537838121154,2025-10-22,8.0,Male,71.0,16.0,1.0
C00517,Basic,48.72119258798637,2025-10-03,15.0,Female,62.0,25.0,0.0
C00518,Premium,51.893693304714894,2025-09-14,11.0,Male,65.0,33.0,0.0
C00519,Premium,40.12714638346872,2025-11-25,16.0,Male,,20.0,0.0
C00520,Basic,40.772075594764445,2025-09-22,4.0,Male,63.0,4.0,1.0
C00521,Standard,56.08856790141608,2025-08-23,,Female,22.0,32.0,1.0
C00522,Basic,72.93066590750153,2025-02-20,15.0,Male,42.0,7.0,1.0
C00523,Premium,39.358472844503936,2025-06-15,,Female,55.0,35.0,1.0
C00524,Premium,35.32235280937067,2025-08-19,,Male,71.0,5.0,0.0
C00525,Premium,63.90560493482741,2025-08-09,10.0,Female,46.0,38.0,0.0
C00526,Basic,49.354129895564576,2025-09-28,12.0,Male,34.0,24.0,1.0
C00527,Basic,69.70152932232415,2025-03-25,5.0,Male,26.0,4.0,1.0
C00528,Basic,34.80301844971234,2025-08-18,9.0,Female,35.0,23.0,1.0
C00529,Basic,24.538601161121342,2025-10-24,9.0,Female,,3.0,1.0
C00530,Premium,,2025-08-10,4.0,Female,62.0,26.0,1.0
C00531,Premium,36.79941549358096,2025-06-03,10.0,Male,66.0,58.0,1.0
C00532,Premium,48.448803641791564,2025-02-23,9.0,Male,56.0,20.0,0.0
C00533,Premium,38.755974312424456,2025-04-29,6.0,Female,45.0,16.0,0.0
C00534,Standard,67.25085861856346,2025-07-17,11.0,Male,70.0,37.0,0.0
C00535,Standard,44.55671626467453,2025-09-30,16.0,Female,71.0,11.0,0.0
C00536,Premium,,2025-07-17,9.0,Male,49.0,15.0,1.0
C00537,Premium,53.25420820572106,2025-05-08,12.0,Female,37.0,2.0,0.0
C00538,Basic,54.05516193001064,2025-04-02,9.0,Female,57.0,24.0,0.0
C00539,Basic,49.51973917240019,2025-01-09,6.0,Male,72.0,4.0,1.0
C00540,Basic,61.3296419537072,2025-08-15,9.0,Male,18.0,10.0,0.0
C00541,Premium,36.37060712580124,2025-02-15,10.0,Female,29.0,17.0,0.0
C00542,Standard,87.51324699119398,2025-05-14,,Female,39.0,11.0,
C00543,Basic,45.4861576446745,2025-01-16,,Male,68.0,17.0,1.0
C00544,Standard,29.589020109540645,2025-08-03,13.0,Female,25.0,2.0,0.0
C00545,Standard,53.906569209991495,2025-04-22,8.0,Female,29.0,62.0,1.0
C00546,Basic,35.5717154575711,2025-12-09,16.0,Male,55.0,7.0,0.0
C00547,Basic,65.24548309648287,2025-06-06,8.0,Female,71.0,44.0,0.0
C00548,Standard,121.00903785756681,2025-11-14,9.0,Male,70.0,13.0,1.0
C00549,Standard,36.50298977234623,2025-12-26,8.0,Male,41.0,9.0,0.0
C00550,Standard,57.1095834435189,2025-10-23,10.0,Male,55.0,41.0,0.0
C00551,Standard,24.774645465603523,2025-07-17,9.0,Male,56.0,31.0,0.0
C00552,Premium,220.08464291262214,2025-02-27,5.0,Female,58.0,18.0,1.0
C00553,Standard,35.08372983386114,2025-03-19,18.0,Female,45.0,28.0,0.0
C00554,Standard,,2025-08-30,9.0,Male,29.0,11.0,0.0
C00555,Premium,32.185254390847405,2025-04-09,10.0,Female,48.0,32.0,0.0
C00556,Basic,67.01278994336866,2025-01-06,,Male,55.0,13.0,0.0
C00557,Basic,,2025-10-06,6.0,Male,55.0,26.0,0.0
C00558,Basic,50.46989860281227,2025-11-14,16.0,Female,,19.0,1.0
C00559,Standard,297.40724881006884,2025-07-31,2.0,Female,26.0,5.0,1.0
C00560,Standard,94.42748825156443,2025-09-30,10.0,Male,39.0,31.0,1.0
C00561,Standard,37.034834930226154,2025-03-25,17.0,Male,24.0,40.0,0.0
C00562,Basic,21.056516516632268,2025-04-22,6.0,Male,21.0,9.0,0.0
C00563,Basic,60.062074919999475,2025-07-17,10.0,Male,46.0,31.0,0.0
C00564,Basic,32.14037847201061,2025-12-26,7.0,Female,70.0,12.0,1.0
C00565,Basic,74.2521343576928,2025-01-28,12.0,Male,73.0,14.0,1.0
C00566,Standard,42.92987312153022,2025-05-21,11.0,Female,,,0.0
C00567,Basic,63.65693674125384,2025-06-22,4.0,Male,27.0,,0.0
C00568,Basic,87.58617309028823,2025-01-20,10.0,Male,59.0,35.0,1.0
C00569,,30.829729242318777,2025-04-27,5.0,Male,38.0,34.0,0.0
C00570,Basic,39.87095655967337,2025-02-23,8.0,Male,21.0,21.0,0.0
C00571,Standard,48.50925363613032,2025-08-15,9.0,Female,41.0,30.0,0.0
C00572,Standard,92.48472844921295,2025-04-19,4.0,Male,38.0,19.0,1.0
C00573,Basic,38.423525615976416,2025-08-19,4.0,Male,35.0,8.0,1.0
C00574,Standard,,2025-11-16,6.0,Female,43.0,10.0,1.0
C00575,Premium,60.5384824057461,2025-11-04,7.0,Male,73.0,23.0,1.0
C00576,Premium,39.69127995760771,2025-08-17,,Male,25.0,10.0,1.0
C00577,Basic,53.14549593028346,2025-10-26,10.0,Female,40.0,15.0,1.0
C00578,Premium,26.880686023608344,2025-03-28,10.0,Male,64.0,28.0,1.0
C00579,Basic,121.2379304825289,2025-10-01,12.0,Female,26.0,20.0,1.0
C00580,Basic,,2025-08-16,13.0,Male,42.0,29.0,0.0
C00581,Basic,43.96183731567478,2025-12-06,10.0,Female,53.0,30.0,1.0
C00582,Premium,49.354581136822404,2025-11-06,17.0,Male,49.0,12.0,0.0
C00583,Basic,107.45780503050794,2025-11-12,16.0,Male,24.0,29.0,1.0
C00584,Basic,29.43206402210346,2025-03-12,11.0,Male,50.0,6.0,0.0
C00585,Standard,110.5540630432176,2025-08-16,13.0,Male,48.0,25.0,1.0
C00586,Basic,67.68697265603477,2025-04-23,12.0,Female,34.0,17.0,1.0
C00587,Basic,59.07814949770568,2025-10-20,9.0,Female,52.0,14.0,1.0
C00588,Basic,33.72264366689913,2025-11-01,7.0,Male,39.0,6.0,0.0
C00589,Basic,,2025-10-18,12.0,Female,46.0,32.0,0.0
C00590,Basic,,2025-04-15,8.0,Male,73.0,25.0,0.0
C00591,Basic,82.98729358231378,2025-10-18,13.0,Male,70.0,27.0,0.0
C00592,Standard,33.90621035040093,2025-01-09,11.0,Male,68.0,13.0,1.0
C00593,Basic,47.78728536881227,2025-06-14,9.0,Female,35.0,8.0,1.0
C00594,Basic,40.04139404793262,2025-03-01,13.0,Male,64.0,4.0,1.0
C00595,Premium,33.683692577289854,2025-11-08,8.0,Female,27.0,16.0,0.0
C00596,Basic,67.25900629997471,2025-04-16,7.0,Male,32.0,33.0,0.0
C00597,Standard,61.942498081092886,2025-04-21,,Male,73.0,24.0,0.0
C00598,Basic,81.09546857222864,2025-03-30,9.0,Female,74.0,18.0,1.0
C00599,Basic,24.534320208432575,2025-09-25,,Female,24.0,38.0,0.0
C00600,Basic,76.5306478707277,2025-08-18,,Male,55.0,8.0,1.0
C00601,Basic,136.21064769529823,2025-11-23,7.0,Male,31.0,5.0,1.0
C00602,Basic,41.736104508630575,2025-03-12,10.0,Female,43.0,17.0,1.0
C00603,Basic,106.70654005298586,2025-04-29,18.0,Female,35.0,9.0,1.0
C00604,Basic,45.00432051492147,2025-12-17,12.0,Female,35.0,38.0,1.0
C00605,Basic,28.877395036915765,2025-11-02,11.0,Male,23.0,6.0,0.0
C00606,Basic,44.246223733899605,2025-04-13,12.0,Male,,19.0,1.0
C00607,Basic,76.04342757097331,2025-07-21,10.0,Female,,15.0,
C00608,Basic,35.75722735541604,2025-01-23,,Female,42.0,8.0,1.0
C00609,Standard,39.326065441986444,2025-03-31,11.0,Female,74.0,5.0,1.0
,Standard,63.39840975154638,2025-04-03,10.0,Male,58.0,5.0,0.0
C00611,Basic,50.06123980731708,2025-09-21,12.0,Female,29.0,,1.0
C00612,Standard,63.17269624866735,2025-10-12,12.0,Male,,,0.0
C00613,Standard,54.9901908822658,2025-06-20,9.0,Female,47.0,7.0,0.0
C00614,Basic,60.57444674356175,2025-11-05,9.0,Male,36.0,,1.0
C00615,Premium,42.06022547710474,2025-08-09,7.0,Female,74.0,7.0,0.0
C00616,Premium,54.85620912563659,2025-01-24,,Female,38.0,,0.0
C00617,Basic,34.50394975545775,2025-07-21,10.0,Male,33.0,8.0,1.0
C00618,Basic,83.71318185727377,2025-05-04,9.0,Male,52.0,25.0,0.0
C00619,Premium,38.79584365902739,2025-05-22,13.0,Female,24.0,19.0,0.0
C00620,Standard,78.53638341821804,2025-02-21,11.0,Female,71.0,14.0,1.0
C00621,Basic,,2025-03-11,5.0,Female,59.0,12.0,1.0
C00622,Basic,54.20768075384618,2025-09-17,12.0,Female,36.0,20.0,0.0
C00623,,41.019074288626996,2025-07-05,12.0,Male,55.0,21.0,1.0
C00624,Basic,33.302245693671466,2025-07-26,7.0,Female,43.0,6.0,0.0
C00625,Standard,,2025-10-20,9.0,Male,58.0,29.0,0.0
C00626,Basic,32.782451008810376,2025-10-31,9.0,Female,35.0,9.0,0.0
,Basic,43.92393834859405,2025-02-08,11.0,Female,29.0,28.0,0.0
C00628,Standard,54.42233704114243,2025-12-14,10.0,Male,22.0,2.0,0.0
C00629,Basic,,2025-03-07,,Female,43.0,16.0,0.0
C00630,Basic,,2025-01-13,14.0,Female,22.0,15.0,0.0
C00631,,35.1364375806436,2025-07-13,11.0,Male,55.0,7.0,0.0
C00632,Premium,28.07661689711014,2025-11-12,13.0,Female,35.0,17.0,0.0
C00633,Standard,60.58506754663594,2025-10-15,7.0,Female,23.0,12.0,0.0
C00634,Standard,,2025-05-13,9.0,Female,18.0,23.0,1.0
C00635,Basic,82.97630728180671,2025-07-14,4.0,Female,28.0,11.0,1.0
C00636,Basic,66.41985977015527,2025-11-18,10.0,Male,33.0,23.0,1.0
C00637,Standard,64.55001388099704,2025-03-19,8.0,Female,43.0,26.0,1.0
C00638,Basic,98.60012381242242,2025-09-07,10.0,Female,56.0,12.0,1.0
C00639,Basic,57.102939202953536,2025-08-20,3.0,Female,,17.0,1.0
C00640,Basic,64.74619120999297,2025-06-29,13.0,Female,,6.0,0.0
C00641,Basic,43.978877449487264,2025-06-26,8.0,Male,53.0,13.0,0.0
C00642,Basic,28.99738510379146,2025-01-29,,Female,54.0,12.0,0.0
C00643,Basic,38.034112150953874,2025-06-15,14.0,Female,43.0,37.0,0.0
C00644,Basic,49.817154371851686,2025-11-22,9.0,Male,50.0,13.0,1.0
C00645,Basic,51.23060741094608,2025-08-14,17.0,Male,18.0,95.0,1.0
C00646,Premium,108.04386989420016,2025-05-16,8.0,Female,,33.0,1.0
C00647,Standard,51.65225596109585,2025-07-06,11.0,Male,54.0,,1.0
C00648,Standard,80.12279401264826,2025-02-24,7.0,Female,39.0,14.0,1.0
C00649,Standard,42.01354678583611,2025-01-02,10.0,Male,36.0,10.0,0.0
C00650,Basic,44.139393092125815,2025-11-15,6.0,Female,30.0,4.0,1.0
C00651,Basic,29.38310797469694,2025-01-17,7.0,Male,54.0,30.0,0.0
C00652,Standard,37.154756586060024,2025-02-28,13.0,Female,67.0,16.0,0.0
C00653,Standard,61.732810357274005,2025-03-29,12.0,Female,73.0,6.0,1.0
C00654,Standard,50.15143246382716,2025-08-11,9.0,Female,20.0,24.0,1.0
C00655,,72.90800590732375,2025-09-29,9.0,Female,44.0,15.0,0.0
C00656,Basic,53.75972520921867,2025-02-27,10.0,Female,52.0,5.0,1.0
C00657,Basic,43.42526926388217,2025-07-11,10.0,Male,26.0,51.0,1.0
C00658,Basic,264.98300555095966,2025-02-19,18.0,Male,37.0,13.0,1.0
C00659,Standard,48.15676264635775,2025-08-01,13.0,Female,43.0,17.0,1.0
C00660,Standard,,2025-08-18,4.0,Female,63.0,,1.0
C00661,Basic,42.58658607452663,2025-06-03,11.0,Male,52.0,15.0,0.0
C00662,Premium,66.41100609447953,2025-09-30,8.0,Female,38.0,10.0,1.0
C00663,Standard,72.47410090109985,2025-02-15,10.0,Male,49.0,1.0,0.0
C00664,Basic,54.34865105469495,2025-12-28,8.0,Male,39.0,6.0,0.0
C00665,Basic,19.496400062543223,2025-11-02,,Female,31.0,17.0,0.0
C00666,Basic,50.36638507547951,2025-04-28,4.0,Female,46.0,23.0,1.0
C00667,Basic,81.79425628119861,2025-06-25,11.0,Male,48.0,12.0,1.0
C00668,Basic,61.745144364267105,2025-03-09,10.0,Male,34.0,,0.0
C00669,Basic,59.761315612671446,2025-09-08,14.0,Female,40.0,5.0,0.0
C00670,Basic,25.106335680739747,2025-08-18,16.0,Female,53.0,50.0,0.0
C00671,Basic,37.48125634270658,2025-07-19,8.0,Female,42.0,16.0,1.0
C00672,Premium,58.942716051914616,2025-05-26,5.0,Female,35.0,8.0,1.0
C00673,Basic,58.91974809093453,2025-02-20,8.0,Male,33.0,8.0,0.0
C00674,Standard,81.27916555544766,2025-07-05,10.0,Female,19.0,23.0,1.0
C00675,Basic,47.185012168843755,2025-11-16,17.0,Female,43.0,38.0,1.0
C00676,Premium,58.81239547569921,2025-07-18,,Female,,14.0,0.0
C00677,Basic,50.32855964709637,2025-05-25,4.0,Female,29.0,5.0,0.0
C00678,Basic,33.691511145241044,2025-02-28,11.0,Male,65.0,23.0,1.0
C00679,Premium,20.281445899281678,2025-07-14,17.0,Female,27.0,9.0,0.0
C00680,Premium,59.40788028381925,2025-05-23,8.0,Male,46.0,29.0,0.0
C00681,Premium,53.602831265179226,2025-08-11,14.0,Female,,24.0,0.0
C00682,Basic,39.04649004316141,2025-04-10,7.0,Female,19.0,17.0,0.0
C00683,Basic,26.16319841855942,2025-01-26,13.0,Female,33.0,,1.0
C00684,Standard,64.3230994188364,2025-01-14,,Male,53.0,,1.0
